,True Rating,Predicted Rating,True Genre,Predicted Genre
16412,4.22,3.81,Fiction,Fiction
16415,0.0,0.0,Non-Fiction,Non-Fiction
16416,0.0,0.0,Fiction,Fiction
16417,4.75,4.236000000000001,Fiction,Non-Fiction
16422,4.25,4.214,Non-Fiction,Non-Fiction
16429,3.9,4.287,Fiction,Fiction
16438,4.26,4.422,Non-Fiction,Non-Fiction
16440,3.46,4.451,Non-Fiction,Non-Fiction
16441,4.3,4.5760000000000005,Non-Fiction,Non-Fiction
16445,4.32,4.393000000000001,Non-Fiction,Non-Fiction
16446,4.57,4.381,Non-Fiction,Non-Fiction
16467,4.05,4.142,Fiction,Fiction
16471,4.2,4.5,Non-Fiction,Non-Fiction
16473,4.12,4.107,Non-Fiction,Non-Fiction
16474,4.58,4.345000000000001,Non-Fiction,Non-Fiction
16480,3.87,4.297000000000001,Non-Fiction,Non-Fiction
16487,3.48,4.338,Non-Fiction,Non-Fiction
16495,4.32,4.582,Non-Fiction,Non-Fiction
16502,4.33,4.069999999999999,Fiction,Fiction
16509,4.0,4.4159999999999995,Non-Fiction,Fiction
16521,4.4,4.624999999999999,Fiction,Fiction
16523,0.0,0.0,Fiction,Fiction
16525,3.74,3.9580000000000006,Fiction,Fiction
16528,4.45,4.826,Non-Fiction,Non-Fiction
16529,4.66,3.8289999999999997,Non-Fiction,Non-Fiction
16545,4.33,3.979,Non-Fiction,Fiction
16557,4.35,4.392,Non-Fiction,Non-Fiction
16559,4.45,4.414,Non-Fiction,Non-Fiction
16560,4.44,3.91,Fiction,Fiction
16575,4.33,4.316999999999999,Non-Fiction,Non-Fiction
16581,3.75,4.436,Non-Fiction,Non-Fiction
16584,4.5,4.197,Non-Fiction,Non-Fiction
16594,4.6,4.1979999999999995,Fiction,Fiction
16596,4.0,4.572,Non-Fiction,Non-Fiction
16599,4.59,4.475,Non-Fiction,Non-Fiction
16601,0.0,0.0,Fiction,Fiction
16606,4.52,4.220000000000001,Non-Fiction,Non-Fiction
16620,3.74,4.37,Fiction,Fiction
16628,4.65,4.308999999999999,Non-Fiction,Fiction
16633,4.39,4.401999999999999,Non-Fiction,Fiction
16644,3.2,4.198,Non-Fiction,Non-Fiction
16651,4.52,4.044,Non-Fiction,Fiction
16652,4.08,4.45,Non-Fiction,Non-Fiction
16655,4.58,4.085,Non-Fiction,Non-Fiction
16658,4.12,4.545,Non-Fiction,Non-Fiction
16659,4.53,4.452,Non-Fiction,Non-Fiction
16667,4.24,4.115,Fiction,Non-Fiction
16668,4.42,4.581,Non-Fiction,Non-Fiction
16674,3.96,4.239000000000001,Non-Fiction,Fiction
16675,4.0,4.3870000000000005,Non-Fiction,Non-Fiction
16684,4.33,3.7910000000000004,Non-Fiction,Non-Fiction
16691,3.92,4.085999999999999,Fiction,Non-Fiction
16696,4.53,4.0169999999999995,Non-Fiction,Non-Fiction
16697,4.68,3.9549999999999996,Non-Fiction,Fiction
16704,4.3,4.046,Fiction,Fiction
16706,4.4,4.475999999999999,Non-Fiction,Non-Fiction
16731,4.58,4.521,Non-Fiction,Fiction
16732,4.36,4.446000000000001,Non-Fiction,Non-Fiction
16733,4.28,4.072000000000001,Non-Fiction,Non-Fiction
16736,4.8,4.0,Non-Fiction,Non-Fiction
16743,4.3,4.049999999999999,Non-Fiction,Non-Fiction
16761,4.3,4.422999999999999,Fiction,Fiction
16765,4.15,4.082000000000001,Fiction,Non-Fiction
16771,4.4,4.522999999999999,Fiction,Fiction
16772,5.0,4.95,Fiction,Non-Fiction
16780,4.66,3.8849999999999993,Non-Fiction,Non-Fiction
16784,4.33,4.145,Non-Fiction,Non-Fiction
16789,4.14,4.1049999999999995,Non-Fiction,Non-Fiction
16792,4.29,4.089,Non-Fiction,Non-Fiction
16798,3.75,4.561,Non-Fiction,Non-Fiction
16813,3.5,4.366,Non-Fiction,Non-Fiction
16818,4.62,3.939,Fiction,Fiction
16819,3.91,4.292,Fiction,Fiction
16821,4.78,4.670000000000001,Non-Fiction,Non-Fiction
16823,4.27,4.368,Non-Fiction,Non-Fiction
16825,3.55,4.554,Non-Fiction,Non-Fiction
16830,3.8,4.522999999999999,Fiction,Fiction
16848,4.5,4.077,Non-Fiction,Fiction
16850,3.82,4.084999999999999,Fiction,Fiction
16856,3.91,4.489,Non-Fiction,Non-Fiction
16868,4.75,4.88,Non-Fiction,Non-Fiction
16870,4.05,4.473000000000001,Non-Fiction,Fiction
16879,4.5,3.757,Non-Fiction,Non-Fiction
16881,4.46,3.8910000000000005,Non-Fiction,Non-Fiction
16885,4.5,3.914,Non-Fiction,Non-Fiction
16892,4.75,4.7299999999999995,Non-Fiction,Non-Fiction
16894,4.09,4.32,Non-Fiction,Non-Fiction
16908,4.08,4.538000000000001,Non-Fiction,Fiction
16909,3.96,3.996,Non-Fiction,Fiction
16923,3.77,4.412999999999999,Fiction,Fiction
16933,4.62,4.318,Fiction,Non-Fiction
16937,3.4,4.464,Non-Fiction,Non-Fiction
16940,4.37,4.369,Non-Fiction,Non-Fiction
16954,4.09,3.9300000000000006,Fiction,Non-Fiction
16968,4.71,4.612,Non-Fiction,Non-Fiction
16970,3.75,4.208,Fiction,Non-Fiction
16971,4.0,4.339,Non-Fiction,Non-Fiction
16972,4.0,4.633000000000001,Non-Fiction,Non-Fiction
16978,4.16,3.6719999999999993,Fiction,Fiction
16979,4.16,3.970999999999999,Non-Fiction,Non-Fiction
16981,4.5,4.275,Non-Fiction,Fiction
16983,4.79,4.056,Non-Fiction,Non-Fiction
16984,4.61,4.4719999999999995,Non-Fiction,Non-Fiction
16985,4.33,4.6850000000000005,Non-Fiction,Non-Fiction
16989,4.59,4.609999999999999,Non-Fiction,Non-Fiction
16993,4.11,4.069000000000001,Non-Fiction,Non-Fiction
16997,3.93,4.129,Fiction,Fiction
16998,4.8,4.304,Non-Fiction,Non-Fiction
16999,4.75,4.103,Fiction,Non-Fiction
17003,4.86,3.9300000000000006,Fiction,Non-Fiction
17007,4.61,4.553,Non-Fiction,Fiction
17014,4.75,4.6,Non-Fiction,Non-Fiction
17019,3.77,4.207999999999999,Fiction,Fiction
17022,4.33,4.653,Non-Fiction,Non-Fiction
17023,4.92,4.253,Non-Fiction,Non-Fiction
17026,4.62,4.228,Non-Fiction,Non-Fiction
17033,4.42,4.4719999999999995,Non-Fiction,Non-Fiction
17040,4.07,3.686,Fiction,Fiction
17056,4.18,4.5600000000000005,Non-Fiction,Non-Fiction
17060,4.36,4.596000000000001,Non-Fiction,Non-Fiction
17062,4.2,4.505000000000001,Non-Fiction,Non-Fiction
17070,4.01,4.115,Fiction,Fiction
17074,3.79,4.522,Non-Fiction,Non-Fiction
17082,3.94,4.5569999999999995,Non-Fiction,Non-Fiction
17089,3.95,4.5680000000000005,Non-Fiction,Non-Fiction
17095,4.25,4.662999999999999,Non-Fiction,Non-Fiction
17098,4.55,4.327999999999999,Non-Fiction,Non-Fiction
17100,4.59,4.4990000000000006,Non-Fiction,Non-Fiction
17107,3.96,4.49,Fiction,Non-Fiction
17112,4.0,4.631,Non-Fiction,Non-Fiction
17113,3.75,4.647,Non-Fiction,Non-Fiction
17117,3.35,4.325,Non-Fiction,Non-Fiction
17122,4.45,4.138,Fiction,Non-Fiction
17124,4.46,4.532000000000001,Non-Fiction,Non-Fiction
17127,4.3,4.119999999999999,Non-Fiction,Non-Fiction
17133,4.46,4.346,Non-Fiction,Non-Fiction
17146,4.38,4.250000000000001,Non-Fiction,Non-Fiction
17150,4.72,4.424999999999999,Non-Fiction,Non-Fiction
17164,4.22,4.371,Non-Fiction,Non-Fiction
17180,4.8,4.614999999999999,Non-Fiction,Non-Fiction
17182,4.04,4.498,Non-Fiction,Fiction
17185,4.71,4.436999999999999,Non-Fiction,Non-Fiction
17187,4.53,4.05,Fiction,Fiction
17193,4.33,4.631,Non-Fiction,Non-Fiction
17198,4.25,4.255999999999999,Non-Fiction,Non-Fiction
17204,3.6,4.505999999999999,Non-Fiction,Fiction
17209,4.43,4.546,Non-Fiction,Fiction
17210,0.0,0.0,Fiction,Fiction
17213,4.34,4.4799999999999995,Non-Fiction,Non-Fiction
17219,4.03,4.423,Non-Fiction,Fiction
17220,4.51,4.256,Non-Fiction,Non-Fiction
17227,5.0,4.732,Fiction,Non-Fiction
17228,4.58,4.563000000000001,Fiction,Fiction
17229,2.56,3.9940000000000007,Fiction,Fiction
17250,4.15,4.106999999999999,Non-Fiction,Fiction
17262,4.75,4.846,Non-Fiction,Non-Fiction
17263,4.9,4.688999999999999,Fiction,Fiction
17264,4.5,4.539,Fiction,Non-Fiction
17267,4.79,4.345,Non-Fiction,Non-Fiction
17276,0.0,0.0,Fiction,Fiction
17278,0.0,0.0,Non-Fiction,Non-Fiction
17305,4.46,4.378000000000001,Fiction,Non-Fiction
17312,4.38,4.4959999999999996,Non-Fiction,Non-Fiction
17315,4.31,4.307,Non-Fiction,Non-Fiction
17319,3.77,4.242,Non-Fiction,Non-Fiction
17327,4.71,4.751,Non-Fiction,Non-Fiction
17329,5.0,4.432,Non-Fiction,Fiction
17330,4.07,4.429,Non-Fiction,Non-Fiction
17332,4.81,4.375,Non-Fiction,Non-Fiction
17334,4.78,4.408,Non-Fiction,Non-Fiction
17335,4.25,4.619000000000001,Non-Fiction,Non-Fiction
17350,4.81,4.499,Non-Fiction,Non-Fiction
17354,4.68,3.918,Non-Fiction,Non-Fiction
17355,4.19,4.425000000000001,Non-Fiction,Fiction
17370,3.25,4.875,Non-Fiction,Fiction
17378,4.11,3.9540000000000006,Fiction,Non-Fiction
17394,4.09,3.8699999999999997,Non-Fiction,Fiction
17402,4.3,3.9619999999999997,Non-Fiction,Non-Fiction
17408,4.25,4.604,Non-Fiction,Non-Fiction
17411,4.56,4.297,Non-Fiction,Non-Fiction
17415,4.09,4.519,Non-Fiction,Fiction
17420,4.46,4.456,Non-Fiction,Fiction
17422,4.68,4.518,Non-Fiction,Non-Fiction
17424,5.0,4.644,Non-Fiction,Non-Fiction
17433,4.25,4.437,Non-Fiction,Non-Fiction
17434,4.84,4.5329999999999995,Non-Fiction,Non-Fiction
17441,4.8,4.051999999999999,Non-Fiction,Non-Fiction
17455,4.0,4.451,Fiction,Fiction
17458,4.68,4.213,Non-Fiction,Fiction
17468,4.78,4.396000000000001,Non-Fiction,Non-Fiction
17484,3.53,4.32,Non-Fiction,Non-Fiction
17490,3.66,4.473999999999999,Non-Fiction,Non-Fiction
17496,3.95,4.3370000000000015,Non-Fiction,Non-Fiction
17500,4.52,4.079,Non-Fiction,Non-Fiction
17509,4.45,4.366,Fiction,Fiction
17516,4.5,4.2780000000000005,Non-Fiction,Non-Fiction
17520,4.59,4.383,Fiction,Non-Fiction
17523,4.5,4.452,Fiction,Fiction
17524,3.3,4.287000000000001,Fiction,Non-Fiction
17525,4.39,4.369,Non-Fiction,Non-Fiction
17533,4.42,4.44,Fiction,Non-Fiction
17535,4.23,4.51,Non-Fiction,Non-Fiction
17537,4.45,4.406,Non-Fiction,Non-Fiction
17542,4.08,4.318,Non-Fiction,Non-Fiction
17544,0.0,0.0,Fiction,Non-Fiction
17547,4.6,4.331,Non-Fiction,Non-Fiction
17549,3.33,4.407,Non-Fiction,Non-Fiction
17553,3.85,4.477000000000001,Non-Fiction,Non-Fiction
17558,5.0,4.64,Fiction,Fiction
17559,4.37,4.272,Non-Fiction,Non-Fiction
17571,3.8,4.319999999999999,Fiction,Fiction
17578,4.52,4.462,Non-Fiction,Non-Fiction
17584,4.5,4.359,Fiction,Fiction
17599,4.58,4.3999999999999995,Non-Fiction,Non-Fiction
17614,4.57,3.382,Fiction,Fiction
17643,5.0,5.0,Fiction,Non-Fiction
17649,4.48,4.145,Non-Fiction,Non-Fiction
17658,2.75,4.62,Fiction,Fiction
17667,5.0,4.449,Non-Fiction,Non-Fiction
17670,4.09,4.566999999999999,Fiction,Fiction
17671,4.64,4.497,Non-Fiction,Non-Fiction
17676,4.2,3.721,Fiction,Non-Fiction
17677,4.29,4.2780000000000005,Non-Fiction,Fiction
17682,4.19,4.511,Non-Fiction,Non-Fiction
17685,2.88,4.134,Non-Fiction,Non-Fiction
17686,4.62,4.354,Non-Fiction,Non-Fiction
17690,4.28,4.039,Non-Fiction,Non-Fiction
17701,0.0,0.0,Non-Fiction,Non-Fiction
17707,4.78,4.2490000000000006,Non-Fiction,Non-Fiction
17716,5.0,5.0,Non-Fiction,Non-Fiction
17725,4.26,4.3549999999999995,Non-Fiction,Non-Fiction
17731,4.78,4.088,Non-Fiction,Non-Fiction
17732,4.05,4.468,Non-Fiction,Fiction
17750,3.33,4.432,Fiction,Non-Fiction
17754,4.53,4.512,Non-Fiction,Fiction
17755,4.4,4.1290000000000004,Fiction,Non-Fiction
17756,4.13,3.9500000000000006,Fiction,Fiction
17758,3.94,4.456999999999999,Non-Fiction,Non-Fiction
17759,3.7,4.328,Non-Fiction,Non-Fiction
17775,4.65,4.54,Non-Fiction,Non-Fiction
17776,4.46,4.349,Fiction,Fiction
17784,4.5,3.8,Non-Fiction,Non-Fiction
17786,4.59,4.281999999999999,Non-Fiction,Non-Fiction
17787,4.44,4.398,Non-Fiction,Fiction
17788,2.36,4.295,Fiction,Non-Fiction
17793,4.25,4.151,Fiction,Non-Fiction
17794,4.1,4.067000000000001,Fiction,Non-Fiction
17796,4.3,4.536,Non-Fiction,Fiction
17797,4.0,4.511,Non-Fiction,Non-Fiction
17798,4.92,3.7640000000000007,Non-Fiction,Non-Fiction
17802,4.81,4.354,Non-Fiction,Non-Fiction
17812,4.32,4.021000000000001,Fiction,Non-Fiction
17814,4.32,4.538,Non-Fiction,Non-Fiction
17815,4.65,4.505000000000001,Non-Fiction,Non-Fiction
17823,4.5,3.8909999999999996,Non-Fiction,Non-Fiction
17834,4.25,3.406,Fiction,Fiction
17848,4.34,4.182,Fiction,Fiction
17850,4.83,4.298,Fiction,Non-Fiction
17857,3.29,4.405,Non-Fiction,Non-Fiction
17862,4.17,4.478,Non-Fiction,Non-Fiction
17866,4.28,4.015,Non-Fiction,Non-Fiction
17867,4.58,4.638,Non-Fiction,Non-Fiction
17873,4.21,4.053000000000001,Fiction,Fiction
17874,4.15,3.8280000000000003,Fiction,Fiction
17877,4.58,4.1049999999999995,Non-Fiction,Non-Fiction
17879,4.87,4.334999999999999,Non-Fiction,Non-Fiction
17886,3.5,4.23,Non-Fiction,Non-Fiction
17918,4.68,4.574,Non-Fiction,Non-Fiction
17941,5.0,4.215,Non-Fiction,Non-Fiction
17945,5.0,4.65,Non-Fiction,Non-Fiction
17950,4.85,4.382,Non-Fiction,Non-Fiction
17959,4.8,4.319,Non-Fiction,Non-Fiction
17964,3.84,4.741,Non-Fiction,Non-Fiction
17966,4.33,4.434,Non-Fiction,Non-Fiction
17977,4.05,4.225,Fiction,Fiction
17980,4.65,4.216999999999999,Non-Fiction,Non-Fiction
17983,4.11,4.266999999999999,Non-Fiction,Non-Fiction
17991,4.48,4.496,Non-Fiction,Non-Fiction
17992,4.05,4.381,Fiction,Non-Fiction
17997,4.51,4.544,Non-Fiction,Non-Fiction
18023,4.78,4.209,Non-Fiction,Non-Fiction
18035,3.8,4.327,Non-Fiction,Non-Fiction
18038,4.17,4.548,Fiction,Non-Fiction
18039,3.11,4.372999999999999,Non-Fiction,Non-Fiction
18042,4.88,4.154999999999999,Non-Fiction,Non-Fiction
18053,4.64,4.438000000000001,Non-Fiction,Non-Fiction
18057,3.81,4.28,Fiction,Fiction
18059,4.16,4.228,Fiction,Fiction
18060,4.51,4.196,Non-Fiction,Fiction
18065,4.92,4.373,Non-Fiction,Non-Fiction
18079,4.17,4.109,Non-Fiction,Non-Fiction
18083,4.54,4.35,Non-Fiction,Non-Fiction
18108,4.12,4.404999999999999,Fiction,Non-Fiction
18115,3.54,4.358,Non-Fiction,Non-Fiction
18117,4.0,4.316000000000001,Non-Fiction,Non-Fiction
18120,4.78,4.648000000000001,Fiction,Fiction
18125,4.72,4.114,Non-Fiction,Non-Fiction
18133,4.57,4.273000000000001,Non-Fiction,Non-Fiction
18136,4.49,4.59,Non-Fiction,Non-Fiction
18148,4.2,3.975,Non-Fiction,Fiction
18150,4.04,4.207,Fiction,Fiction
18155,4.78,4.504,Non-Fiction,Non-Fiction
18168,4.45,4.289,Fiction,Non-Fiction
18172,4.5,4.433,Fiction,Non-Fiction
18175,0.0,0.0,Non-Fiction,Non-Fiction
18176,3.9,3.9490000000000003,Non-Fiction,Non-Fiction
18183,3.8,4.359,Non-Fiction,Fiction
18191,4.59,4.583000000000001,Non-Fiction,Non-Fiction
18193,4.38,3.8559999999999994,Non-Fiction,Non-Fiction
18203,4.35,4.17,Fiction,Non-Fiction
18205,3.98,4.404,Fiction,Fiction
18209,4.4,4.415,Non-Fiction,Non-Fiction
18215,3.75,4.3660000000000005,Non-Fiction,Non-Fiction
18229,4.32,4.348,Fiction,Non-Fiction
18232,3.63,4.393000000000001,Fiction,Fiction
18237,4.68,4.444999999999999,Non-Fiction,Fiction
18239,4.81,4.173,Non-Fiction,Non-Fiction
18253,4.38,4.264,Non-Fiction,Non-Fiction
18259,4.42,4.435,Non-Fiction,Non-Fiction
18267,3.8,4.411,Non-Fiction,Non-Fiction
18272,4.25,4.636,Non-Fiction,Non-Fiction
18282,4.27,4.432,Fiction,Non-Fiction
18283,4.76,3.8279999999999994,Non-Fiction,Fiction
18292,4.57,3.811,Non-Fiction,Fiction
18293,4.87,4.406000000000001,Non-Fiction,Non-Fiction
18297,4.66,4.734,Non-Fiction,Fiction
18298,4.82,4.278999999999999,Non-Fiction,Non-Fiction
18303,4.81,4.216,Fiction,Fiction
18306,4.66,4.570000000000001,Non-Fiction,Non-Fiction
18312,3.76,4.443,Non-Fiction,Non-Fiction
18313,3.85,3.9170000000000003,Non-Fiction,Non-Fiction
18315,4.65,3.8550000000000004,Non-Fiction,Non-Fiction
18319,3.95,3.6799999999999997,Non-Fiction,Fiction
18334,4.53,4.193,Non-Fiction,Non-Fiction
18336,3.58,4.313000000000001,Fiction,Fiction
18338,4.4,3.9810000000000003,Fiction,Fiction
18379,4.22,4.237,Fiction,Non-Fiction
18381,4.47,4.297,Non-Fiction,Non-Fiction
18383,4.84,4.0,Non-Fiction,Non-Fiction
18384,4.52,4.145,Fiction,Fiction
18390,4.69,4.236999999999999,Non-Fiction,Non-Fiction
18397,4.75,3.929,Non-Fiction,Non-Fiction
18399,4.33,3.8819999999999992,Non-Fiction,Fiction
18414,4.67,4.1530000000000005,Non-Fiction,Non-Fiction
18415,4.78,4.378,Non-Fiction,Non-Fiction
18420,4.77,4.258,Non-Fiction,Non-Fiction
18421,3.4,4.040000000000001,Non-Fiction,Non-Fiction
18429,4.41,4.243,Fiction,Non-Fiction
18437,4.13,4.284000000000001,Non-Fiction,Non-Fiction
18443,4.04,4.243,Fiction,Fiction
18452,4.07,4.205,Non-Fiction,Non-Fiction
18454,4.17,4.337999999999999,Non-Fiction,Non-Fiction
18461,3.05,4.392999999999999,Non-Fiction,Non-Fiction
18464,4.32,4.247,Non-Fiction,Non-Fiction
18476,3.5,4.553,Non-Fiction,Non-Fiction
18481,4.05,4.023999999999999,Non-Fiction,Non-Fiction
18505,4.62,3.9240000000000004,Non-Fiction,Non-Fiction
18519,4.45,4.447,Non-Fiction,Fiction
18521,4.11,4.255,Non-Fiction,Non-Fiction
18525,4.24,4.2090000000000005,Non-Fiction,Non-Fiction
18533,4.85,4.494999999999999,Non-Fiction,Non-Fiction
18534,5.0,4.781999999999999,Non-Fiction,Non-Fiction
18536,4.54,4.43,Non-Fiction,Non-Fiction
18544,3.75,4.7780000000000005,Non-Fiction,Fiction
18549,4.78,4.3340000000000005,Non-Fiction,Non-Fiction
18550,4.76,4.558,Non-Fiction,Non-Fiction
18552,4.59,4.341,Non-Fiction,Non-Fiction
18557,4.39,4.2509999999999994,Non-Fiction,Non-Fiction
18560,4.22,4.037000000000001,Fiction,Non-Fiction
18590,4.33,4.76,Non-Fiction,Non-Fiction
18600,4.0,4.5,Non-Fiction,Non-Fiction
18608,4.45,4.4079999999999995,Non-Fiction,Non-Fiction
18609,4.33,4.667,Non-Fiction,Non-Fiction
18616,3.83,4.409,Fiction,Non-Fiction
18621,4.16,4.236000000000001,Fiction,Non-Fiction
18628,4.82,4.784,Non-Fiction,Non-Fiction
18633,4.71,4.438999999999999,Fiction,Fiction
18635,4.33,4.331,Non-Fiction,Non-Fiction
18636,4.23,4.2749999999999995,Non-Fiction,Non-Fiction
18639,4.65,4.3919999999999995,Fiction,Fiction
18641,4.47,4.269,Non-Fiction,Non-Fiction
18649,4.57,4.474,Non-Fiction,Non-Fiction
18667,4.06,4.58,Non-Fiction,Non-Fiction
18668,4.66,4.488,Fiction,Non-Fiction
18671,3.88,3.9659999999999997,Non-Fiction,Fiction
18672,4.54,2.25,Non-Fiction,Non-Fiction
18675,4.7,4.523,Non-Fiction,Non-Fiction
18677,3.58,4.289999999999999,Non-Fiction,Non-Fiction
18678,4.75,4.118,Non-Fiction,Non-Fiction
18679,4.36,4.593,Non-Fiction,Non-Fiction
18681,4.0,4.383000000000001,Non-Fiction,Fiction
18684,4.51,4.391,Fiction,Fiction
18685,4.4,1.9899999999999998,Non-Fiction,Non-Fiction
18687,4.32,4.567,Non-Fiction,Non-Fiction
18688,4.42,4.062,Fiction,Fiction
18693,4.16,4.475,Fiction,Fiction
18700,4.83,4.432,Fiction,Non-Fiction
18701,0.0,0.0,Non-Fiction,Non-Fiction
18702,4.03,4.393,Non-Fiction,Non-Fiction
18704,4.14,4.373,Non-Fiction,Fiction
18705,3.83,4.348,Non-Fiction,Non-Fiction
18709,4.65,4.535000000000001,Non-Fiction,Non-Fiction
18713,4.19,4.340999999999999,Non-Fiction,Non-Fiction
18729,5.0,4.3149999999999995,Non-Fiction,Non-Fiction
18731,4.39,4.403999999999999,Non-Fiction,Non-Fiction
18738,4.0,4.427,Non-Fiction,Non-Fiction
18750,4.62,4.343999999999999,Non-Fiction,Fiction
18753,4.34,4.083,Non-Fiction,Non-Fiction
18755,3.24,4.568,Non-Fiction,Fiction
18781,3.5,4.412000000000001,Fiction,Fiction
18783,0.0,0.0,Fiction,Fiction
18788,3.66,4.0729999999999995,Fiction,Fiction
18790,4.46,4.519,Non-Fiction,Non-Fiction
18804,3.84,4.082,Fiction,Non-Fiction
18805,4.67,3.8950000000000005,Non-Fiction,Non-Fiction
18825,4.83,4.244000000000001,Non-Fiction,Non-Fiction
18862,4.78,4.468999999999999,Fiction,Non-Fiction
18863,4.3,4.156000000000001,Non-Fiction,Non-Fiction
18865,4.0,4.659000000000001,Non-Fiction,Fiction
18866,4.1,3.7630000000000003,Fiction,Fiction
18873,4.66,4.470000000000001,Fiction,Non-Fiction
18878,4.53,4.436,Non-Fiction,Non-Fiction
18888,4.14,4.318,Non-Fiction,Non-Fiction
18900,4.45,4.619,Fiction,Fiction
18916,3.97,4.5489999999999995,Non-Fiction,Non-Fiction
18917,4.5,4.9,Non-Fiction,Non-Fiction
18919,4.15,4.243,Non-Fiction,Fiction
18925,4.56,4.334999999999999,Non-Fiction,Non-Fiction
18932,4.25,4.251,Non-Fiction,Non-Fiction
18936,4.03,4.369,Non-Fiction,Non-Fiction
18944,4.39,4.289999999999999,Non-Fiction,Non-Fiction
18953,4.22,4.4719999999999995,Non-Fiction,Non-Fiction
18957,4.51,4.332,Non-Fiction,Non-Fiction
18962,4.69,4.5920000000000005,Non-Fiction,Non-Fiction
18967,4.58,4.652,Non-Fiction,Non-Fiction
18975,4.64,4.34,Non-Fiction,Non-Fiction
18979,4.39,4.463,Non-Fiction,Non-Fiction
18982,4.02,4.55,Non-Fiction,Non-Fiction
19005,4.39,4.51,Non-Fiction,Non-Fiction
19006,4.51,4.558000000000001,Non-Fiction,Non-Fiction
19013,4.14,4.487,Non-Fiction,Non-Fiction
19022,3.73,4.428,Non-Fiction,Non-Fiction
19032,4.61,4.356,Non-Fiction,Fiction
19036,3.45,4.661,Non-Fiction,Non-Fiction
19038,4.35,4.784000000000001,Non-Fiction,Non-Fiction
19041,4.4,4.564,Non-Fiction,Non-Fiction
19047,5.0,4.55,Non-Fiction,Non-Fiction
19049,4.49,4.422,Non-Fiction,Non-Fiction
19051,4.5,4.525,Non-Fiction,Non-Fiction
19054,3.76,4.4510000000000005,Non-Fiction,Non-Fiction
19065,3.41,4.428,Non-Fiction,Non-Fiction
19074,4.69,4.206,Non-Fiction,Non-Fiction
19082,4.15,4.154999999999999,Non-Fiction,Fiction
19083,0.0,0.0,Non-Fiction,Fiction
19084,3.2,4.1049999999999995,Non-Fiction,Non-Fiction
19099,5.0,4.279999999999999,Fiction,Non-Fiction
19103,3.96,4.388,Fiction,Fiction
19105,4.64,4.3759999999999994,Fiction,Fiction
19117,4.25,4.087,Non-Fiction,Non-Fiction
19136,4.34,4.255000000000001,Non-Fiction,Non-Fiction
19141,4.16,4.703000000000001,Non-Fiction,Fiction
19142,4.65,4.593000000000002,Non-Fiction,Non-Fiction
19154,4.42,4.547000000000001,Non-Fiction,Non-Fiction
19166,4.36,4.412,Non-Fiction,Non-Fiction
19173,4.14,4.564,Non-Fiction,Fiction
19176,4.69,4.540000000000001,Fiction,Non-Fiction
19179,4.5,4.520999999999999,Fiction,Non-Fiction
19186,4.8,4.159000000000001,Non-Fiction,Non-Fiction
19205,4.38,4.173,Non-Fiction,Non-Fiction
19211,2.85,4.406999999999999,Non-Fiction,Non-Fiction
19218,3.5,4.298,Non-Fiction,Non-Fiction
19220,4.45,4.238999999999999,Non-Fiction,Non-Fiction
19228,4.74,4.496,Fiction,Non-Fiction
19229,4.49,4.478,Non-Fiction,Non-Fiction
19233,3.2,4.233,Non-Fiction,Non-Fiction
19240,4.57,4.447,Non-Fiction,Non-Fiction
19248,4.58,4.415,Non-Fiction,Non-Fiction
19252,4.53,4.452,Non-Fiction,Non-Fiction
19254,4.07,4.436999999999999,Non-Fiction,Non-Fiction
19259,4.5,4.3,Non-Fiction,Non-Fiction
19262,4.22,4.376,Non-Fiction,Non-Fiction
19266,4.68,4.724000000000001,Non-Fiction,Non-Fiction
19269,4.35,4.511000000000001,Non-Fiction,Non-Fiction
19270,3.4,4.611,Non-Fiction,Non-Fiction
19279,4.0,4.289,Non-Fiction,Fiction
19282,4.46,4.4719999999999995,Non-Fiction,Non-Fiction
19290,4.54,4.356,Non-Fiction,Non-Fiction
19292,4.26,4.180000000000001,Non-Fiction,Non-Fiction
19293,4.47,4.7700000000000005,Non-Fiction,Non-Fiction
19295,4.56,4.048,Fiction,Non-Fiction
19296,4.2,3.9529999999999994,Non-Fiction,Non-Fiction
19299,0.0,0.0,Non-Fiction,Fiction
19302,3.89,4.193,Non-Fiction,Non-Fiction
19303,4.7,4.407000000000001,Non-Fiction,Non-Fiction
19304,4.47,4.712999999999999,Non-Fiction,Non-Fiction
19305,4.0,4.8,Non-Fiction,Non-Fiction
19313,4.39,4.399,Fiction,Fiction
19318,4.26,4.169,Fiction,Non-Fiction
19321,4.61,4.421,Non-Fiction,Fiction
19323,4.06,4.281,Non-Fiction,Non-Fiction
19341,3.75,4.2219999999999995,Non-Fiction,Fiction
19349,3.83,4.353,Non-Fiction,Fiction
19354,4.0,3.6699999999999995,Non-Fiction,Fiction
19357,5.0,4.57,Non-Fiction,Non-Fiction
19366,4.37,4.324999999999999,Non-Fiction,Non-Fiction
19371,4.47,4.257999999999999,Non-Fiction,Non-Fiction
19374,4.7,4.403,Non-Fiction,Fiction
19382,0.0,0.0,Non-Fiction,Non-Fiction
19384,4.9,3.5739999999999994,Non-Fiction,Non-Fiction
19388,4.71,4.57,Fiction,Fiction
19400,4.0,4.388999999999999,Non-Fiction,Fiction
19404,4.09,4.457999999999999,Non-Fiction,Non-Fiction
19405,5.0,5.0,Non-Fiction,Non-Fiction
